ID,churn,join_time,vip,product,expenditure,call,traffic,state,IMEI
1584,0,2012/10/21,0,99003577,66.41,382.78,69.21,0.0,1318300.0
1585,0,2014/6/26,0,25101,0.0,0.0,0.0,3.0,
1586,0,2013/8/1,0,25210,0.0,0.0,0.0,2.0,
1587,1,2014/7/24,0,99106763,0.0,0.0,0.0,0.0,
1588,0,2011/11/19,0,99002147,74.677,68.62,22.55,0.0,35750705.0
1589,0,2013/11/12,0,25128,18.656,734.85,41.17,1.0,
1590,0,2014/4/28,0,99002147,42.843,0.0,0.0,0.0,
1591,0,2014/6/15,0,25101,0.0,0.0,0.0,3.0,
1592,0,2014/2/5,0,99003576,60.375,0.0,0.0,5.0,
1593,0,2012/4/27,0,3979,27.802,305.29,4.54,0.0,86013902.0
1594,0,2014/3/13,0,99114784,0.0,0.0,0.0,3.0,
1595,0,2011/12/8,0,99002307,230.21,1120.55,671.22,0.0,1296500.0
1596,1,2014/8/29,0,99114783,0.0,0.0,0.0,0.0,
1597,0,2014/2/21,0,99002144,0.0,1514.12,875.06,,86315902.0
1598,0,2014/6/21,0,25128,84.973,265.51,1070.94,1.0,
1599,0,2010/5/2,0,3744,42.343,877.92,97.99,0.0,1313500.0
1600,0,2014/7/9,0,25101,0.0,0.0,0.0,7.0,
1601,1,2012/11/16,0,99005046,0.0,0.0,0.0,6.0,
1602,0,2001/6/27,0,99002138,100.61,133.17,283.75,0.0,35750605.0
1603,0,2014/6/19,0,99003576,120.861,978.52,25.88,5.0,86188801.0
1604,0,2014/10/24,0,99003576,0.0,0.0,0.0,0.0,
1605,0,2014/8/6,0,25101,0.0,0.0,0.0,3.0,
1606,0,2014/4/3,0,99112822,57.473,316.95,126.18,1.0,
1607,0,2014/9/9,0,99112822,8.887,107.86,896.4,1.0,
1608,0,2012/12/22,0,99005935,65.652,425.17,0.0,0.0,86718301.0
1609,0,2012/11/27,0,99003577,60.505,128.17,51.05,0.0,86459502.0
1610,1,2012/1/11,0,99003576,0.0,0.0,0.0,6.0,
1611,0,2011/9/27,0,99003576,66.451,939.86,87.15,0.0,1302400.0
1612,0,2014/2/12,0,99002147,49.547,56.02,0.0,0.0,86970701.0
1613,0,2012/9/25,0,99005935,0.0,0.0,0.0,1.0,
1614,0,2014/7/26,0,99002147,42.843,30.52,3.79,0.0,86502202.0
1615,0,2014/7/2,0,25101,9.434,54.33,2.58,1.0,
1616,0,2014/7/6,0,25101,0.0,0.0,0.0,7.0,
1617,0,2011/12/1,0,99003576,0.0,0.0,0.0,1.0,
1618,0,2013/9/5,0,99104722,67.484,448.99,0.08,1.0,
1619,0,2014/10/1,0,25210,226.933,0.0,9428.06,1.0,
1620,0,2014/2/16,0,25210,102.557,0.0,5348.51,1.0,
1621,0,2010/8/30,0,99003576,75.572,575.05,0.0,0.0,35363505.0
1622,0,2014/8/29,0,99002138,148.713,199.49,1115.73,0.0,1335400.0
1623,0,2014/3/18,0,99005935,42.104,17.09,21.25,0.0,
1624,0,2012/12/26,0,700001,0.245,0.0,5.97,0.0,
1625,0,2014/10/25,0,99005935,0.274,0.12,0.33,0.0,
1626,0,2014/1/20,0,99005935,42.471,76.5,40.29,0.0,
1627,0,2014/9/21,0,25101,87.144,327.23,210.3,1.0,
1628,1,2013/8/20,0,99112823,0.0,0.0,0.0,0.0,
1629,1,2013/12/24,0,99003577,0.0,0.0,0.0,6.0,
1630,0,2012/10/24,0,99104645,25.929,164.39,29.28,1.0,
1631,0,2014/7/2,0,99116022,79.828,592.81,571.59,1.0,
1632,1,2014/2/5,0,99005046,0.0,0.0,0.0,6.0,
1633,0,2004/10/4,0,99005934,95.159,726.41,21.73,0.0,86099102.0
1634,0,2014/10/9,0,99003577,10.159,37.04,10.19,0.0,
1635,0,2002/8/1,0,99003576,92.916,802.45,104.33,0.0,1254800.0
1636,0,2014/1/21,0,99005934,29.313,0.0,0.0,0.0,
1637,1,2014/1/5,0,99112822,0.0,0.0,0.0,6.0,
1638,0,2014/6/7,0,25101,0.0,0.0,0.0,3.0,
1639,0,2013/10/10,0,99003572,89.368,241.04,161.05,0.0,35876805.0
1640,0,2013/11/3,0,99106763,33.933,426.06,266.73,1.0,
1641,1,2011/10/28,0,99005934,0.0,0.0,0.0,6.0,
1642,0,2013/9/9,0,99112822,31.203,320.3,279.34,1.0,
1643,1,2013/8/21,0,99003576,0.0,0.0,0.0,6.0,
1644,0,2014/3/21,0,99112822,139.258,735.83,706.49,1.0,
1645,0,2014/3/21,0,99002138,61.543,46.11,31.12,0.0,86325002.0
1646,1,2014/1/14,0,25210,0.0,0.0,0.0,,
1647,0,2014/7/1,0,25101,0.0,0.0,0.0,7.0,
1648,0,2014/9/1,0,25101,9.434,36.14,0.0,1.0,
1649,0,2014/7/30,0,99002147,42.89,20.02,3.85,0.0,86502202.0
1650,0,2014/6/16,0,99003577,42.264,0.0,0.0,5.0,
1651,1,2013/8/23,0,99003576,0.0,0.0,0.0,6.0,
1652,0,2014/9/22,0,25101,19.533,130.57,0.0,1.0,
1653,0,2009/11/2,0,99002307,414.141,690.19,699.14,0.0,35437906.0
1654,0,2014/1/26,0,99003576,60.375,0.0,0.0,5.0,
1655,0,2014/1/24,0,99002138,61.575,0.0,0.0,5.0,
1656,1,2014/1/22,0,99114784,0.0,0.0,0.0,6.0,
1657,0,2011/7/29,0,99005935,47.505,233.38,0.44,0.0,86070602.0
1658,0,2014/2/20,0,99114784,89.383,646.21,549.14,1.0,
1659,0,2013/11/15,0,25207,0.0,1069.31,108.05,1.0,
1660,0,2014/9/13,0,25101,9.434,48.62,16.16,1.0,
1661,0,2011/10/19,0,99003576,88.105,332.53,16.92,0.0,86294902.0
1662,1,2013/12/31,0,99112822,0.0,0.0,0.0,0.0,
1663,0,2014/1/10,0,99002138,52.584,74.71,143.65,0.0,
1664,0,2013/1/16,0,99005934,0.0,0.0,0.0,1.0,
1665,0,2014/6/23,0,25101,9.717,64.21,0.0,1.0,
1666,0,2014/9/28,0,25101,21.438,168.95,148.54,1.0,
1667,0,2014/1/27,0,99003576,82.221,708.21,100.48,0.0,
1668,0,2014/1/19,0,99002147,103.674,117.14,804.5,0.0,35583806.0
1669,0,2014/2/16,0,99106763,0.0,0.0,0.0,7.0,
1670,0,2014/9/11,0,99114783,0.0,0.0,0.0,3.0,
1671,1,2013/7/19,0,99106763,0.0,0.0,0.0,0.0,
1672,1,2013/8/3,0,99106763,0.739,0.0,0.0,6.0,
1673,0,2013/6/8,0,99002144,273.705,1111.42,1289.66,0.0,35554605.0
1674,0,2014/7/1,0,99002147,42.843,0.0,0.0,5.0,
1675,1,2011/5/25,0,99002158,0.0,0.0,0.0,6.0,
1676,0,2014/7/18,0,25101,0.0,0.0,0.0,7.0,
1677,1,2014/1/24,0,99003577,0.0,0.0,0.0,6.0,
1678,1,2014/1/2,0,99112822,0.0,0.0,0.0,6.0,
1679,0,2014/1/23,0,99003576,60.604,240.5,0.0,0.0,86223002.0
1680,0,2014/5/5,0,99005046,110.533,664.24,550.62,0.0,86672301.0
1681,0,2013/9/4,1,99003576,117.404,851.49,20.08,0.0,86036402.0
1682,0,2014/7/10,0,25101,9.434,0.0,0.0,1.0,
1683,1,2013/10/31,0,99106763,0.0,0.0,0.0,6.0,
1684,0,2014/1/5,0,99005935,42.104,0.0,0.0,5.0,
1685,0,2013/6/20,0,99005046,0.0,0.0,0.0,1.0,
1686,0,2012/5/15,0,99002147,0.0,0.0,0.0,1.0,
1687,1,2013/9/19,0,99005052,0.0,0.0,0.0,6.0,
1688,0,2013/12/24,0,99005044,29.876,0.0,32.56,0.0,
1689,0,2014/3/13,0,99003576,61.383,339.36,246.3,0.0,86207302.0
1690,1,2014/8/27,0,99114783,0.0,0.0,0.0,0.0,
1691,0,2014/8/29,0,99112822,0.0,0.0,0.0,3.0,
1692,1,2014/8/2,0,99112822,0.0,0.0,0.0,0.0,
1693,0,2012/8/23,0,99005934,0.0,0.0,0.0,1.0,
1694,1,2014/8/24,0,99112822,0.0,0.0,0.0,0.0,
1695,1,2013/10/2,0,99002139,0.0,0.0,0.0,6.0,
1696,0,2014/9/19,0,99114783,20.175,46.55,7.89,1.0,
1697,1,2012/8/29,0,99005046,0.0,0.0,0.0,6.0,
1698,0,2014/6/26,0,25101,0.0,0.0,0.0,7.0,
1699,0,2014/3/25,0,99003577,46.682,110.81,1.48,0.0,86271002.0
1700,0,2013/10/2,0,99112822,31.131,80.03,649.96,1.0,
1701,0,2014/3/4,0,99005798,60.358,0.0,0.0,0.0,
1702,0,2011/6/29,0,99005046,42.138,178.21,16.4,0.0,86227102.0
1703,0,2011/2/1,0,99002308,0.0,0.0,0.0,1.0,
1704,0,2014/2/13,0,99003576,60.468,33.3,0.0,0.0,
1705,0,2014/6/19,0,25101,0.0,0.0,0.0,3.0,
1706,0,2014/7/3,0,25101,11.318,20.92,0.01,1.0,
1707,0,2012/7/21,0,99002307,187.369,281.37,622.21,0.0,1313200.0
1708,0,2014/8/1,0,25101,0.0,0.0,0.0,3.0,
1709,1,2014/1/7,0,99114785,6.27,0.0,0.0,6.0,
1710,0,2013/9/4,0,99003577,78.589,342.04,64.09,0.0,86571202.0
1711,0,2014/3/2,0,99112822,4.189,0.0,0.0,7.0,
1712,0,2010/11/17,0,99003577,0.0,0.0,0.0,1.0,
1713,1,2012/9/20,0,99005934,42.139,0.0,0.0,,
1714,0,2014/7/15,0,99112822,0.0,0.0,0.0,7.0,
1715,1,2014/1/18,0,88115262,0.0,0.0,0.0,6.0,
1716,0,2014/1/28,0,99114784,4.189,0.0,0.0,7.0,
1717,0,2009/5/6,0,99003577,0.0,0.0,0.0,5.0,
1718,0,2010/6/2,0,99005046,83.457,794.19,465.61,0.0,35405402.0
1719,1,2012/9/20,0,99002147,0.0,0.0,0.0,6.0,
1720,0,2014/8/16,0,99114784,51.82,57.62,126.67,1.0,
1721,0,2013/8/19,0,99005935,51.257,178.75,0.0,0.0,86205702.0
1722,1,2014/7/23,0,99106763,0.0,0.0,0.0,0.0,
1723,1,2013/8/11,0,99003577,0.0,0.0,0.0,6.0,
1724,0,2010/1/7,0,99005934,66.914,232.15,0.0,0.0,35790703.0
1725,1,2014/7/28,0,99114784,0.0,0.0,0.0,0.0,
1726,1,2012/10/4,0,99005044,0.0,0.0,0.0,6.0,
1727,0,2014/6/2,0,99005046,30.229,90.19,17.24,0.0,
1728,0,2014/4/27,0,99002147,42.843,0.0,0.0,0.0,
1729,1,2011/5/2,0,99003576,0.0,0.0,0.0,6.0,
1730,0,2014/8/1,0,99112822,78.626,711.95,185.99,1.0,
1731,0,2014/1/21,0,99106763,59.607,23.73,431.84,2.0,
1732,1,2012/9/15,0,99005046,0.0,0.0,0.0,6.0,
1733,0,2014/7/20,0,25101,0.0,0.0,0.0,3.0,
1734,0,2013/8/26,0,99106763,70.151,375.83,2.44,1.0,
1735,0,2009/11/18,0,99003576,116.313,135.13,4.04,0.0,86336002.0
1736,0,2013/12/12,0,99002138,0.0,0.0,0.0,5.0,
1737,0,2010/11/29,0,99002138,81.703,402.08,408.23,0.0,35215605.0
1738,0,2014/6/7,0,99003576,60.375,111.98,23.55,0.0,86282002.0
1739,0,2012/8/31,0,88105455,0.0,0.0,0.0,7.0,
1740,0,2014/6/18,0,99003576,95.652,222.35,181.01,0.0,86393002.0
1741,0,2014/10/13,0,99003576,13.782,15.12,41.75,0.0,
1742,1,2013/6/26,0,99005934,0.0,0.0,0.0,,
1743,1,2012/3/15,0,99005046,0.0,0.0,0.0,6.0,
1744,0,2014/2/4,0,99002138,61.909,117.53,301.09,0.0,
1745,0,2012/7/2,0,99002147,71.018,284.66,0.0,0.0,86632401.0
1746,1,2014/1/21,0,99114783,0.0,0.0,0.0,6.0,
1747,0,2014/6/19,0,99114784,0.135,0.0,0.0,7.0,
1748,0,2013/9/3,0,99112823,4.189,0.0,0.0,7.0,
1749,0,2014/1/21,0,700001,0.245,0.0,0.12,0.0,
1750,0,2014/9/3,0,99003576,53.06,99.54,419.39,0.0,86321602.0
1751,1,2014/9/1,0,99114782,0.0,0.0,0.0,0.0,
1752,0,2012/4/26,0,99005799,4.717,0.0,2.44,0.0,
1753,1,2013/10/18,0,99002139,0.0,0.0,0.0,6.0,
1754,0,2012/8/24,0,99002147,0.0,0.0,0.0,1.0,
1755,0,2012/9/28,0,99005934,40.396,394.03,7.35,0.0,
1756,0,2014/3/7,0,99114784,0.135,0.0,0.0,7.0,
1757,1,2013/4/25,0,99106763,0.0,0.0,0.0,6.0,
1758,0,2014/7/31,0,99003576,69.158,801.44,403.75,0.0,35401605.0
1759,0,2006/12/21,0,99005935,0.0,0.0,0.0,1.0,
1760,0,2014/3/17,0,25101,28.774,51.9,72.13,1.0,
1761,0,2006/4/28,0,99005934,45.125,158.92,38.09,0.0,35751305.0
1762,0,2012/7/17,0,99003577,61.354,221.42,49.13,0.0,
1763,1,2012/10/15,0,99005934,33.893,0.0,0.0,,
1764,1,2014/8/8,0,99112822,0.0,0.0,0.0,0.0,
1765,0,2013/11/27,0,88115262,0.0,0.0,0.0,7.0,
1766,0,2013/12/27,0,99005934,34.261,291.0,0.0,0.0,
1767,0,2010/2/23,0,3858,230.413,1266.92,259.75,0.0,
1768,0,2014/3/15,0,99003576,93.018,829.39,74.57,0.0,86398502.0
1769,0,2014/7/1,0,25101,9.434,0.0,0.0,1.0,
1770,1,2012/7/26,0,99003577,0.0,0.0,0.0,6.0,
1771,0,2013/8/8,0,25101,81.838,286.01,0.12,1.0,
1772,0,2009/4/7,0,99005052,100.171,847.6,0.0,0.0,86341401.0
1773,0,2011/1/28,0,99005934,53.555,348.37,17.76,0.0,86752301.0
1774,0,2009/6/8,0,99002138,90.422,282.56,230.55,0.0,86296602.0
1775,0,2014/6/19,0,99003576,67.053,392.65,0.01,0.0,35555402.0
1776,0,2006/11/1,0,2865,63.699,199.64,0.0,0.0,
1777,1,2011/10/28,0,99003576,0.0,0.0,0.0,6.0,
1778,1,2013/8/31,0,99003821,0.0,0.0,0.0,6.0,
1779,1,2014/7/28,0,99114784,0.0,0.0,0.0,0.0,
1780,0,2014/8/13,0,99005052,61.744,0.27,1.18,0.0,
1781,0,2013/4/16,0,99002138,385.224,84.19,1270.74,0.0,86336002.0
1782,0,2014/6/12,0,99005799,4.717,0.0,0.0,0.0,
1783,0,2014/7/11,0,99005799,4.717,0.0,0.0,0.0,
1784,0,2014/9/3,0,99112822,39.003,323.42,944.84,1.0,
1785,0,2012/7/4,0,99002147,0.0,0.0,0.0,5.0,
1786,0,2003/9/3,0,99005934,42.988,483.54,0.0,0.0,35615101.0
1787,0,2012/9/10,0,99003578,41.336,1086.16,758.08,0.0,86957901.0
1788,0,2014/7/13,0,25101,0.0,0.0,0.0,3.0,
1789,0,2014/7/4,0,25101,18.868,1145.09,22.26,1.0,
1790,0,2013/10/17,0,700001,0.245,0.0,4.54,0.0,
1791,0,2012/2/19,0,25101,3.919,0.0,0.0,7.0,
1792,0,2013/8/28,0,99003577,50.946,423.47,71.53,0.0,35496305.0
1793,0,2014/7/6,0,25101,0.0,0.0,0.0,7.0,
1794,1,2013/12/27,0,25212,0.0,0.0,0.0,0.0,
1795,0,2008/12/13,0,99005934,65.698,752.3,5.16,0.0,86356202.0
1796,1,2013/12/30,0,99114784,0.0,0.0,0.0,6.0,
1797,0,2014/1/22,0,99003577,61.469,11.19,0.0,0.0,
1798,0,2012/10/1,0,99005934,0.0,0.37,0.0,1.0,
1799,0,2014/6/1,0,25101,32.96,109.15,0.02,1.0,
1800,0,2014/7/11,0,99003576,53.06,639.81,0.0,0.0,35876904.0
1801,0,2014/1/3,0,99003576,62.057,224.81,7.43,0.0,86267502.0
1802,1,2012/12/6,0,99003577,0.0,0.0,0.0,6.0,
1803,1,2014/2/11,0,25210,0.0,0.0,0.0,,
1804,1,2014/4/30,0,99114784,0.0,0.0,0.0,6.0,
1805,0,2014/8/25,0,99114783,0.0,0.0,0.0,3.0,
1806,0,2014/7/1,0,99114783,16.265,25.77,1.25,1.0,
1807,1,2014/8/28,0,99114784,0.0,0.0,0.0,0.0,
1808,0,2012/1/11,0,99005935,0.0,0.0,0.0,1.0,
1809,1,2012/10/2,0,99005046,0.0,0.0,0.0,6.0,
1810,0,2014/9/8,0,99112822,31.131,29.4,356.32,1.0,
1811,0,2012/7/27,0,99002147,132.101,49.13,545.5,0.0,
1812,0,2014/2/14,0,99002138,130.893,71.39,147.09,0.0,86280202.0
1813,0,2013/11/2,0,99002138,89.384,0.0,0.0,0.0,
1814,0,2011/5/19,0,99003577,0.0,0.0,0.0,1.0,
1815,0,2014/7/1,0,99003576,51.87,47.35,68.67,0.0,86398902.0
1816,1,2013/7/7,0,99005044,0.0,0.0,0.0,6.0,
1817,0,2013/6/14,0,25128,77.625,269.68,953.08,1.0,
1818,0,2014/6/1,0,99002147,58.867,3.09,454.03,0.0,35818005.0
1819,0,2012/5/4,0,3979,28.51,181.1,80.57,0.0,35231505.0
1820,1,2012/8/26,0,99005046,0.0,0.0,0.0,6.0,
1821,0,2014/2/12,0,99003576,60.603,146.86,250.71,0.0,
1822,0,2013/7/19,0,99003576,0.0,0.0,0.0,1.0,
1823,0,2014/9/25,0,99003578,80.666,344.16,59.73,0.0,
1824,0,2014/7/19,0,25101,9.434,0.0,0.0,1.0,
1825,0,2014/2/22,0,99005935,96.694,87.52,228.45,0.0,
1826,0,2014/7/29,0,25101,66.919,775.32,38.04,1.0,
1827,0,2014/3/9,0,99112822,0.0,0.0,0.0,7.0,
1828,0,2012/9/28,0,99005935,60.952,332.06,14.21,0.0,
1829,0,2011/12/18,0,99005934,65.857,566.01,42.75,0.0,
1830,1,2014/4/21,0,99002147,52.187,0.0,0.0,6.0,
1831,0,2010/9/1,0,99003578,194.222,2037.6,68.73,0.0,1313200.0
1832,1,2014/8/15,0,99112822,0.0,0.0,0.0,0.0,
1833,1,2013/8/29,0,99104722,0.0,0.0,0.0,6.0,
1834,1,2014/10/15,0,99112822,0.0,0.0,0.0,0.0,
1835,0,2014/1/28,0,99003576,80.164,365.34,85.86,0.0,86207302.0
1836,0,2014/3/10,0,99003577,0.0,0.0,0.03,0.0,
1837,0,2014/6/25,0,25101,0.0,0.0,0.0,7.0,
1838,0,2014/9/1,0,99114782,9.429,0.0,0.0,1.0,
1839,0,2014/2/7,0,99005934,93.63,134.77,199.18,0.0,1318800.0
1840,1,2013/7/11,0,99002138,0.0,0.0,0.0,6.0,
1841,0,2014/3/2,0,25128,82.247,433.79,508.91,1.0,
1842,0,2010/3/11,0,3744,37.83,121.47,68.08,0.0,86267201.0
1843,0,2005/9/26,0,3896,14.367,112.11,31.81,0.0,86616201.0
1844,0,2014/1/22,0,99005935,42.838,5.71,0.0,0.0,
1845,0,2014/2/19,0,99003576,60.375,109.7,0.0,0.0,
1846,0,2001/9/29,0,99005044,31.027,107.39,133.9,0.0,35386705.0
1847,0,2010/11/1,0,99002147,123.271,792.87,0.0,0.0,86431802.0
1848,0,2014/7/17,0,25101,11.321,0.0,0.0,1.0,
1849,0,2014/3/8,0,99003577,42.104,51.22,0.56,0.0,
1850,1,2012/5/25,0,99104645,0.0,0.0,0.0,6.0,
1851,0,2014/6/15,0,25101,0.0,0.0,0.0,3.0,
1852,1,2013/7/3,0,99003576,0.0,0.0,0.0,6.0,
1853,1,2013/3/24,0,99106764,0.0,0.0,0.0,6.0,
1854,0,2008/10/6,0,99005934,0.0,0.0,0.0,1.0,
1855,1,2013/6/1,0,25210,0.0,0.0,0.0,,
1856,1,2014/8/8,0,99112822,0.0,0.0,0.0,0.0,
1857,0,2014/7/29,0,99003576,60.375,22.33,0.0,0.0,35427106.0
1858,0,2013/10/26,0,99112822,0.0,0.0,0.0,2.0,
1859,0,2012/9/28,0,99005046,89.85,502.68,288.58,0.0,
1860,0,2014/10/13,0,99114783,15.458,100.22,51.8,1.0,
1861,1,2012/11/3,0,99005044,0.0,0.0,0.0,6.0,
1862,0,2014/1/2,0,25101,61.839,381.72,354.44,1.0,
1863,1,2014/1/6,0,99112822,0.0,0.0,0.0,6.0,
1864,0,2014/4/1,0,25128,67.008,150.5,518.43,1.0,
1865,0,2014/7/11,0,25101,0.0,0.0,0.0,3.0,
1866,0,2014/7/31,0,99003576,89.686,501.89,277.03,0.0,86282002.0
1867,0,2014/8/18,0,25101,0.0,0.0,0.0,3.0,
1868,0,2010/11/8,0,99002310,271.482,979.46,697.5,0.0,1347500.0
1869,0,2014/7/8,0,99106763,0.0,0.0,0.0,7.0,
1870,0,2014/1/6,0,99003576,65.958,222.47,8.39,0.0,86229802.0
1871,0,2014/6/23,0,25101,0.0,0.0,0.0,3.0,
1872,0,2014/7/25,0,25101,9.434,0.0,0.0,1.0,
1873,0,2014/9/1,0,25101,9.434,2558.35,0.0,1.0,
1874,0,2012/10/3,0,99005046,44.685,78.56,3.6,0.0,86321200.0
1875,0,2013/5/30,1,99002143,271.87,699.63,719.2,0.0,1313800.0
1876,1,2012/9/26,0,99005935,0.0,0.0,0.0,,
1877,0,2013/11/4,0,99002147,63.271,79.99,276.18,0.0,86229702.0
1878,0,2013/1/6,0,700001,0.245,0.0,0.0,0.0,
1879,1,2013/6/23,0,99106763,0.0,0.0,0.0,6.0,
1880,1,2012/6/11,0,99005935,0.0,0.0,0.0,6.0,
1881,0,2012/4/1,0,99002147,252.532,245.2,738.3,0.0,35876805.0
1882,0,2014/6/12,0,25101,0.0,0.0,0.0,3.0,
1883,1,2012/7/11,0,99002147,0.0,0.0,0.0,6.0,
1884,1,2012/12/9,0,99005046,0.0,0.0,0.0,,
1885,0,2014/6/14,0,99005044,52.295,0.0,0.0,5.0,
1886,0,2010/11/24,0,99005046,108.338,914.36,15.25,0.0,1300200.0
1887,0,2014/9/1,0,99112822,12.792,155.86,255.55,1.0,
1888,0,2013/7/16,0,99003821,44.778,328.6,35.24,1.0,
1889,0,2014/7/26,0,99002147,55.043,4.37,255.87,0.0,
1890,1,2014/9/25,0,99114782,0.0,0.0,0.0,0.0,
1891,0,2012/7/10,0,99005046,51.968,14.84,63.57,0.0,86500202.0
1892,0,2012/7/30,0,99005046,60.86,324.36,24.58,0.0,35472205.0
1893,0,2013/12/28,0,99114784,33.019,145.04,492.46,1.0,
1894,1,2013/9/25,0,99005044,0.0,0.0,0.0,6.0,
1895,0,2005/6/1,0,99003576,91.313,315.16,0.0,0.0,440015.0
1896,0,2012/6/10,0,99003577,59.846,167.93,11.08,0.0,1305400.0
1897,1,2012/9/23,0,99002147,0.377,0.0,0.0,6.0,
1898,1,2013/12/30,0,99114783,0.0,0.0,0.0,0.0,
1899,1,2011/12/29,0,99003576,0.0,0.0,0.0,6.0,
1900,0,2013/10/22,0,700001,0.245,0.0,0.0,0.0,
1901,0,2014/1/27,0,99002147,76.157,644.78,299.33,0.0,86336002.0
1902,1,2014/5/7,0,99114783,0.0,0.0,0.0,0.0,
1903,0,2014/7/30,0,99003576,74.485,318.11,288.39,0.0,35953805.0
1904,0,2013/2/23,0,99003577,60.411,149.91,0.0,0.0,35185805.0
1905,1,2013/8/14,0,99003577,0.0,0.0,0.0,6.0,
1906,0,2014/9/4,0,25101,26.321,0.0,0.0,1.0,
1907,0,2014/7/6,0,25101,19.005,155.57,153.58,1.0,
1908,0,2014/6/5,0,99106763,47.17,130.19,424.85,1.0,
1909,0,2014/7/7,0,25101,0.0,0.0,0.0,3.0,
1910,0,2014/1/22,0,99003577,61.469,101.2,0.0,0.0,
1911,0,2013/9/9,0,99112822,4.189,0.0,0.0,7.0,
1912,0,2014/8/23,0,25101,9.434,0.0,0.0,1.0,
1913,0,2014/9/29,0,99003576,70.726,7.6,14.4,0.0,86562402.0
1914,0,2014/6/9,0,700000,2.83,0.0,0.0,0.0,
1915,0,2001/4/25,0,99005935,40.275,420.11,40.48,0.0,35215605.0
1916,0,2014/9/3,0,25101,9.434,0.0,0.0,1.0,
1917,0,2014/8/30,0,99114783,0.0,186.45,415.57,1.0,
1918,1,2013/8/20,0,99104722,0.0,0.0,0.0,0.0,
1919,0,2013/7/28,0,99003576,89.898,358.26,0.0,0.0,35558205.0
1920,0,2012/7/26,0,99002138,1.604,0.0,0.0,5.0,
1921,1,2013/3/24,0,99003577,0.0,0.0,0.0,6.0,
1922,0,2014/2/4,0,99003576,60.742,168.55,32.62,0.0,86478502.0
1923,0,2014/7/9,0,25101,0.0,0.0,0.0,7.0,
1924,0,2012/11/27,0,99005934,0.0,0.0,0.0,1.0,
1925,1,2014/8/22,0,99112822,0.0,0.0,0.0,0.0,
1926,0,2014/6/26,0,25101,0.0,0.0,0.0,3.0,
1927,0,2012/10/7,0,99002147,0.0,0.0,0.0,1.0,
1928,1,2014/8/22,0,99114783,0.0,0.0,0.0,0.0,
1929,0,2010/5/26,0,99002143,0.0,0.0,0.0,5.0,
1930,0,2014/6/3,0,99114784,39.073,442.24,508.62,1.0,
1931,0,2014/8/19,0,25101,9.434,0.0,0.0,1.0,
1932,0,2014/4/13,0,25210,0.135,0.0,0.0,7.0,
1933,1,2013/9/5,0,99002147,0.0,0.0,0.0,6.0,
1934,1,2013/8/23,0,99002138,0.0,0.0,0.0,6.0,
1935,0,2014/3/2,0,99002138,61.452,0.0,0.0,5.0,
1936,1,2011/12/12,0,99003577,0.0,0.0,0.0,,
1937,0,2013/7/27,0,99005052,70.256,319.34,43.67,0.0,86036402.0
1938,0,2014/7/9,0,99005935,62.934,31.65,0.0,0.0,
1939,0,2014/8/27,0,99003576,43.91,76.38,0.29,0.0,
1940,0,2014/6/9,0,99005935,47.563,295.4,15.73,0.0,35291106.0
1941,0,2014/1/14,0,99003572,116.632,622.62,433.75,0.0,35877705.0
1942,0,2014/8/18,0,99114783,0.0,0.0,0.0,3.0,
1943,1,2014/1/25,0,99106763,0.0,0.0,0.0,6.0,
1944,0,2013/3/29,0,99003577,60.411,1.29,39.89,0.0,
1945,1,2013/3/21,0,99106763,0.0,0.0,0.0,6.0,
1946,1,2013/9/23,0,99003577,0.0,0.0,0.0,6.0,
1947,0,2014/6/26,0,25101,0.0,0.0,0.0,3.0,
1948,0,2014/8/16,0,25101,43.587,407.6,0.0,1.0,
1949,0,2010/7/23,0,99002147,61.469,0.0,0.0,0.0,
1950,1,2014/8/27,0,99114783,0.0,0.0,0.0,0.0,
1951,1,2013/9/6,0,99005934,0.0,0.0,0.0,6.0,
1952,1,2014/7/29,0,99114784,0.0,0.0,0.0,0.0,
1953,0,2014/7/31,0,99005052,87.82,0.77,3.37,0.0,
1954,0,2009/12/2,0,3872,96.289,91.35,51.91,0.0,86036402.0
1955,1,2013/9/30,0,99106764,0.0,0.0,0.0,6.0,
1956,0,2014/5/17,0,99003576,54.431,579.15,56.8,0.0,35483305.0
1957,0,2014/6/24,1,99003579,101.194,518.18,408.71,0.0,1294300.0
1958,1,2014/4/29,0,99116022,0.0,0.0,0.0,0.0,
1959,0,2014/3/20,0,99114783,4.189,0.0,0.0,7.0,
1960,0,2014/7/23,0,99002138,92.449,309.87,62.72,0.0,86482102.0
1961,1,2014/10/28,0,99112822,0.0,0.0,0.0,0.0,
1962,0,2014/8/22,0,25101,53.161,492.42,119.68,1.0,
1963,0,2012/9/7,0,99002140,0.0,0.0,0.0,1.0,
1964,0,2009/7/1,0,99005935,43.111,126.55,31.15,0.0,
1965,0,2011/11/18,0,3956,32.893,341.77,29.13,0.0,35536905.0
1966,0,2014/5/6,0,99003576,60.604,30.63,0.01,0.0,
1967,0,2014/9/9,0,25101,0.0,0.0,0.0,3.0,
1968,0,2006/4/27,0,99005052,106.711,1417.77,4.03,0.0,
1969,0,2014/5/17,0,25206,31.955,50.66,183.3,1.0,
1970,1,2012/9/8,0,40000001,0.0,0.0,0.0,6.0,
1971,0,2012/3/23,0,99005935,0.0,0.0,0.0,1.0,
